src_ip,dst_ip,src_port,dst_port,protocol,iat_mean,pkt_size_mean,ip_flags_df,ip_flags_mf,ip_flags_rb,ip_frag_off,tcp_len_mean,ack_count,cwr_count,ece_count,fin_count,psh_count,res_count,rst_count,syn_count,urg_count,tcp_win_mean,udp_len_mean,icmp_type_mean,pkt_count,label
10.0.1.15,192.168.0.1,39794,8000,6,0.011822,116.76,1688,0,0,0,49.13,1516,0,0,341,511,0,0,344,0,8807.55,0.0,0.0,1688,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.01392,5575.58,1418,0,0,0,5508.68,1338,0,0,70,715,0,0,159,0,5239.36,0.0,0.0,1418,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.091345,77.0,216,0,0,0,9.0,189,0,0,54,27,0,0,54,0,10785.49,0.0,0.0,216,normal
10.0.3.33,192.168.0.1,0,0,1,0.277261,98.0,35,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,70,normal
10.0.3.33,192.168.0.2,0,0,1,0.42118,98.0,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,46,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.062292,113.33,318,0,0,0,45.91,281,0,0,57,89,0,7,64,0,8697.74,0.0,0.0,318,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.296448,77.0,64,0,0,0,9.0,56,0,0,16,8,0,0,16,0,10785.5,0.0,0.0,64,normal
10.0.1.14,192.168.0.2,0,0,1,0.364343,98.0,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,56,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.116204,77.27,164,0,0,0,9.22,143,0,0,42,21,0,0,42,0,11046.51,0.0,0.0,164,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.134388,6374.74,77,0,0,0,6308.12,74,0,0,1,41,0,0,6,0,3819.73,0.0,0.0,77,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.028496,77.18,685,0,0,0,9.14,598,0,0,172,87,0,0,174,0,10957.35,0.0,0.0,685,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.143882,147.94,79,0,0,0,80.32,71,0,0,14,22,0,0,16,0,8753.56,0.0,0.0,79,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.033722,4063.74,575,0,0,0,3996.88,544,0,0,33,259,0,0,62,0,4839.5,0.0,0.0,575,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.341586,77.2,55,0,0,0,9.16,48,0,0,14,7,0,0,14,0,10980.09,0.0,0.0,55,normal
10.0.3.36,192.168.0.2,0,0,1,5.265075,98.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,4,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.174867,115.69,102,0,0,0,48.16,87,0,0,14,26,0,10,24,0,10153.5,0.0,0.0,102,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.218999,124.3,80,0,0,0,56.95,68,0,0,12,21,0,6,18,0,9712.16,0.0,0.0,80,normal
10.0.3.36,192.168.0.1,41800,8000,6,5.4e-05,156.2,10,0,0,0,88.6,9,0,0,2,3,0,0,2,0,8645.2,0.0,0.0,10,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.073664,77.24,259,0,0,0,9.17,225,0,0,66,33,0,0,67,0,11155.27,0.0,0.0,259,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.023936,1645.96,831,0,0,0,1578.64,762,0,0,123,281,0,0,137,0,7209.45,0.0,0.0,831,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.14159,77.45,123,0,0,0,9.37,107,0,0,32,16,0,0,32,0,11220.56,0.0,0.0,123,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.051047,77.01,358,0,0,0,9.46,297,0,0,77,61,0,15,92,0,11080.89,0.0,0.0,358,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.02959,124.83,638,0,0,0,57.3,577,0,0,122,183,0,0,122,0,8269.5,0.0,0.0,638,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.027791,4749.41,685,0,0,0,4682.54,646,0,0,38,313,0,2,76,0,5265.44,0.0,0.0,685,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.108193,77.24,180,0,0,0,9.2,157,0,0,45,23,0,0,46,0,11023.3,0.0,0.0,180,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.085896,133.81,203,0,0,0,66.27,183,0,0,38,57,0,0,39,0,8305.12,0.0,0.0,203,normal
10.0.3.36,192.168.0.1,0,0,1,0.341878,98.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,4,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.208071,77.23,94,0,0,0,9.19,82,0,0,24,12,0,0,24,0,11013.19,0.0,0.0,94,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.041428,4288.54,449,0,0,0,4221.86,423,0,0,8,209,0,6,44,0,4310.76,0.0,0.0,449,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.056717,77.13,327,0,0,0,9.37,277,0,0,74,50,0,10,84,0,11077.98,0.0,0.0,327,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.065034,7239.82,137,0,0,0,7173.24,132,0,0,0,72,0,0,10,0,3679.42,0.0,0.0,137,normal
10.0.1.14,192.168.0.1,0,0,1,0.18983,98.0,52,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,104,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.059781,5733.76,158,0,0,0,5667.05,151,0,0,1,80,0,1,14,0,4012.46,0.0,0.0,158,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.052888,1660.32,360,0,0,0,1593.08,332,0,0,46,126,0,0,56,0,6747.36,0.0,0.0,360,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.012868,118.69,1546,0,0,0,51.01,1384,0,0,319,480,0,0,324,0,9055.05,0.0,0.0,1546,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.016732,4693.1,1184,0,0,0,4626.17,1115,0,0,63,574,0,0,138,0,5282.5,0.0,0.0,1184,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.102498,77.18,181,0,0,0,9.15,158,0,0,46,23,0,0,46,0,10962.89,0.0,0.0,181,normal
10.0.3.33,192.168.0.1,0,0,1,0.218765,98.0,45,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,90,normal
10.0.3.33,192.168.0.2,0,0,1,0.563974,98.0,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,34,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.09564,114.63,175,0,0,0,46.97,155,0,0,34,53,0,4,38,0,9378.59,0.0,0.0,175,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.116245,77.41,108,0,0,0,9.33,94,0,0,27,14,0,0,28,0,11181.87,0.0,0.0,108,normal
10.0.1.14,192.168.0.2,0,0,1,0.547333,98.0,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,36,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.090862,77.26,211,0,0,0,9.21,184,0,0,54,27,0,0,54,0,11039.11,0.0,0.0,211,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.094948,4118.02,115,0,0,0,4051.46,111,0,0,0,48,0,0,8,0,3063.49,0.0,0.0,115,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.230367,77.13,87,0,0,0,9.1,76,0,0,22,11,0,0,22,0,10908.52,0.0,0.0,87,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.031282,77.35,636,0,0,0,9.28,554,0,0,162,82,0,0,164,0,11122.05,0.0,0.0,636,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.111277,149.87,151,0,0,0,82.28,136,0,0,28,42,0,0,30,0,8588.48,0.0,0.0,151,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.032277,3785.97,588,0,0,0,3719.13,557,0,0,30,251,0,0,62,0,4692.95,0.0,0.0,588,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.304731,78.57,21,0,0,0,10.29,18,0,0,6,3,0,0,6,0,12314.43,0.0,0.0,21,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.650107,77.35,31,0,0,0,9.29,27,0,0,8,4,0,0,8,0,11130.74,0.0,0.0,31,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.304869,77.0,64,0,0,0,9.0,56,0,0,16,8,0,0,16,0,10785.47,0.0,0.0,64,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.257546,77.0,40,0,0,0,9.0,35,0,0,10,5,0,0,10,0,10785.5,0.0,0.0,40,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.19066,127.52,95,0,0,0,59.66,83,0,0,14,25,0,6,22,0,9985.4,0.0,0.0,95,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.393852,115.89,46,0,0,0,47.72,38,0,0,6,12,0,3,14,0,13109.98,0.0,0.0,46,normal
10.0.3.36,192.168.0.2,0,0,1,3e-05,98.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,2,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.313714,80.07,58,0,0,0,11.17,44,0,0,11,9,0,0,21,0,15516.36,0.0,0.0,58,normal
10.0.3.32,192.168.0.1,49292,8000,6,0.071542,1790.45,256,0,0,0,1722.82,223,0,0,36,79,0,0,52,0,8875.0,0.0,0.0,256,normal
10.0.3.32,192.168.0.2,45204,3306,6,1.015367,87.89,19,0,0,0,18.95,15,0,0,3,5,0,0,7,0,15825.79,0.0,0.0,19,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.250415,77.36,73,0,0,0,8.95,55,0,0,17,10,0,2,25,0,14688.49,0.0,0.0,73,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.139934,114.52,122,0,0,0,46.23,97,0,0,25,30,0,0,35,0,12296.68,0.0,0.0,122,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.197434,3741.27,85,0,0,0,3672.92,68,0,0,11,30,0,0,25,0,12647.74,0.0,0.0,85,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.577163,77.43,35,0,0,0,8.23,24,0,0,7,4,0,0,14,0,17080.66,0.0,0.0,35,normal
10.0.2.26,192.168.0.1,45708,8000,6,1.175982,107.41,17,0,0,0,39.06,14,0,0,4,5,0,0,5,0,12641.65,0.0,0.0,17,normal
10.0.3.36,192.168.0.1,0,0,1,0.254922,98.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,4,normal
10.0.1.12,192.168.0.2,56002,3306,6,3.7e-05,77.0,8,0,0,0,9.0,7,0,0,2,1,0,0,2,0,10785.5,0.0,0.0,8,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.199392,5252.12,90,0,0,0,5184.61,78,0,0,0,48,0,0,17,0,8236.2,0.0,0.0,90,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.552377,78.97,30,0,0,0,9.77,21,0,0,6,5,0,0,12,0,17096.33,0.0,0.0,30,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.368153,8029.08,49,0,0,0,7962.27,45,0,0,0,22,0,0,5,0,5442.06,0.0,0.0,49,normal
10.0.1.14,192.168.0.1,0,0,1,0.624353,98.0,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.75,32,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.36216,12418.43,35,0,0,0,12351.29,32,0,0,0,16,0,0,5,0,7479.4,0.0,0.0,35,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.366204,2719.34,47,0,0,0,2651.98,40,0,0,5,16,0,0,8,0,7302.11,0.0,0.0,47,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.053977,107.02,332,0,0,0,38.9,276,0,0,84,79,0,0,88,0,11390.25,0.0,0.0,332,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.078837,5081.61,243,0,0,0,5014.2,216,0,0,16,98,0,0,43,0,8163.13,0.0,0.0,243,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.306267,78.48,66,0,0,0,9.82,53,0,0,16,9,0,0,22,0,14319.3,0.0,0.0,66,normal
10.0.3.33,192.168.0.1,0,0,1,0.583738,98.0,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.24,34,normal
10.0.3.33,192.168.0.2,0,0,1,0.915978,98.0,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.21,19,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.230026,113.85,78,0,0,0,45.49,63,0,0,16,19,0,1,23,0,12656.86,0.0,0.0,78,normal
10.0.3.31,192.168.0.2,45920,3306,6,1.079743,87.0,16,0,0,0,18.0,11,0,0,3,4,0,0,6,0,15998.88,0.0,0.0,16,normal
10.0.1.14,192.168.0.2,0,0,1,0.671352,98.0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.14,29,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.547825,81.41,27,0,0,0,13.33,22,0,0,7,5,0,0,7,0,11120.67,0.0,0.0,27,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.141599,77.9,123,0,0,0,8.78,88,0,0,28,15,0,0,48,0,16690.46,0.0,0.0,123,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.389354,136.54,13,0,0,0,68.69,11,0,0,2,3,0,0,3,0,9920.0,0.0,0.0,13,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.262765,4062.26,74,0,0,0,3994.53,65,0,0,8,29,0,0,16,0,9827.64,0.0,0.0,74,normal
10.0.3.36,192.168.0.1,41800,8000,6,0.955198,127.2,15,0,0,0,59.07,13,0,0,3,3,0,0,4,0,11498.87,0.0,0.0,15,normal
10.0.1.11,192.168.0.1,55796,8000,6,0.000393,122.78,46012,0,0,0,54.18,33608,0,0,14727,10262,0,0,14949,0,13873.28,0.0,0.0,46012,malicious
10.0.3.34,192.168.0.2,41776,3306,6,5.365878,85.2,5,0,0,0,14.4,2,0,0,1,1,0,0,3,0,25437.6,0.0,0.0,5,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.0,66.0,1,0,0,0,0.0,1,0,0,1,0,0,0,0,0,83.0,0.0,0.0,1,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.000299,70.0,2,0,0,0,0.0,1,0,0,1,0,0,0,1,0,21211.5,0.0,0.0,2,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.550923,112.11,19,0,0,0,42.74,14,0,0,2,5,0,0,8,0,18049.53,0.0,0.0,19,normal
10.0.2.22,192.168.0.2,55806,3306,6,7.819547,70.0,4,0,0,0,0.0,2,0,0,2,0,0,0,2,0,21212.0,0.0,0.0,4,normal
10.0.3.33,192.168.0.1,35642,8000,6,1.640653,130.33,9,0,0,0,60.78,6,0,0,0,3,0,0,4,0,18986.78,0.0,0.0,9,normal
10.0.3.36,192.168.0.2,0,0,1,2.2e-05,98.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,2,normal
10.0.2.23,192.168.0.2,43046,3306,6,1.184407,75.07,15,0,0,0,4.8,7,0,0,6,1,0,0,8,0,22620.2,0.0,0.0,15,normal
10.0.2.21,192.168.0.2,45322,3306,6,1.37751,85.79,14,0,0,0,15.79,7,0,0,2,4,0,0,7,0,21211.93,0.0,0.0,14,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.416509,105.89,44,0,0,0,36.25,28,0,0,14,9,0,0,20,0,19391.05,0.0,0.0,44,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.194726,5810.31,64,0,0,0,5742.19,50,0,0,8,23,0,0,17,0,11726.73,0.0,0.0,64,normal
10.0.2.24,192.168.0.2,55346,3306,6,1.174296,85.0,16,0,0,0,13.5,7,0,0,1,3,0,0,11,0,29272.56,0.0,0.0,16,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.832472,107.57,23,0,0,0,39.13,18,0,0,7,6,0,0,7,0,13039.91,0.0,0.0,23,normal
10.0.1.12,192.168.0.2,56002,3306,6,2.381495,72.86,7,0,0,0,0.0,1,0,0,1,0,0,0,6,0,36303.29,0.0,0.0,7,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.862576,74.38,21,0,0,0,3.43,12,0,0,5,1,0,0,13,0,26451.9,0.0,0.0,21,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.57421,8032.86,35,0,0,0,7964.8,28,0,0,0,14,0,0,9,0,12373.2,0.0,0.0,35,normal
10.0.1.14,192.168.0.1,0,0,1,0.986823,98.0,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.57,21,normal
10.0.2.22,192.168.0.1,50798,8000,6,1.098994,2214.85,13,0,0,0,2146.38,11,0,0,0,5,0,0,4,0,13250.38,0.0,0.0,13,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.461004,3649.81,21,0,0,0,3580.38,15,0,0,2,7,0,0,9,0,18376.76,0.0,0.0,21,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.088101,99.05,219,0,0,0,30.23,163,0,0,64,41,0,0,77,0,15046.37,0.0,0.0,219,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.165539,3563.53,118,0,0,0,3495.29,92,0,0,16,40,0,0,33,0,12420.03,0.0,0.0,118,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.778113,79.54,26,0,0,0,8.31,11,0,0,3,3,0,0,17,0,27797.58,0.0,0.0,26,normal
10.0.3.33,192.168.0.1,0,0,1,1.126293,98.0,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.8,15,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.385569,87.07,44,0,0,0,17.98,32,0,0,12,7,0,0,17,0,16534.84,0.0,0.0,44,normal
10.0.1.15,192.168.0.2,49018,3306,6,1.430233,87.54,13,0,0,0,16.62,7,0,0,2,3,0,0,8,0,26257.0,0.0,0.0,13,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.447099,83.9,42,0,0,0,13.71,24,0,0,5,8,0,0,22,0,22322.9,0.0,0.0,42,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.838584,109.5,12,0,0,0,38.83,6,0,0,2,2,0,0,7,0,24825.08,0.0,0.0,12,normal
10.0.3.33,192.168.0.2,34232,3306,6,3.57744,83.33,6,0,0,0,12.0,4,0,0,0,1,0,0,4,0,28621.33,0.0,0.0,6,normal
10.0.1.11,192.168.0.1,55796,8000,6,0.000371,120.23,54113,0,0,0,51.84,40649,0,0,18420,11499,0,0,16118,0,12723.93,0.0,0.0,54113,malicious
10.0.3.32,192.168.0.1,49292,8000,6,0.077247,1656.18,314,0,0,0,1588.52,276,0,0,51,103,0,0,65,0,8986.39,0.0,0.0,314,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.77988,77.5,32,0,0,0,9.0,26,0,0,8,4,0,0,10,0,13426.5,0.0,0.0,32,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.108196,4506.5,199,0,0,0,4439.45,185,0,0,3,102,0,1,26,0,5675.3,0.0,0.0,199,normal
10.0.3.33,192.168.0.2,0,0,1,0.491834,98.0,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.09,45,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.758659,76.06,31,0,0,0,6.97,24,0,0,8,3,0,0,12,0,16618.61,0.0,0.0,31,normal
10.0.1.14,192.168.0.2,0,0,1,0.728958,98.0,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,26,normal
10.0.3.34,192.168.0.2,41776,3306,6,1.632841,76.67,9,0,0,0,8.0,7,0,0,2,1,0,0,3,0,14291.56,0.0,0.0,9,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.093164,3794.36,264,0,0,0,3727.2,241,0,0,16,118,0,0,38,0,6269.83,0.0,0.0,264,normal
10.0.1.14,192.168.0.2,51810,3306,6,0.959329,76.82,17,0,0,0,8.47,14,0,0,4,2,0,0,5,0,12641.65,0.0,0.0,17,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.671241,76.46,26,0,0,0,8.31,22,0,0,6,3,0,0,7,0,11587.5,0.0,0.0,26,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.737319,155.21,24,0,0,0,87.21,20,0,0,4,8,0,0,6,0,10739.67,0.0,0.0,24,normal
10.0.3.36,192.168.0.2,0,0,1,1.8e-05,98.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,2,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.089863,77.36,212,0,0,0,9.17,182,0,0,54,27,0,0,58,0,11789.91,0.0,0.0,212,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.055819,77.4,345,0,0,0,9.45,296,0,0,78,49,0,7,90,0,11249.83,0.0,0.0,345,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.031334,130.67,581,0,0,0,63.08,521,0,0,114,168,0,0,115,0,8552.09,0.0,0.0,581,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.026399,3667.53,726,0,0,0,3600.49,676,0,0,51,324,0,3,96,0,5951.2,0.0,0.0,726,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.224354,76.96,81,0,0,0,8.89,70,0,0,20,10,0,0,21,0,11175.06,0.0,0.0,81,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.091111,128.44,198,0,0,0,60.99,180,0,0,36,54,0,0,36,0,7866.92,0.0,0.0,198,normal
10.0.3.36,192.168.0.1,0,0,1,3.784119,98.0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,6,normal
10.0.1.12,192.168.0.2,56002,3306,6,0.143094,76.8,123,0,0,0,8.78,107,0,0,30,15,0,0,31,0,10868.02,0.0,0.0,123,normal
10.0.2.26,192.168.0.2,60406,3306,6,0.109604,77.85,169,0,0,0,9.86,144,0,0,42,25,0,2,45,0,11477.85,0.0,0.0,169,normal
10.0.3.34,192.168.0.1,44864,8000,6,0.064095,5814.96,261,0,0,0,5748.28,250,0,0,1,140,0,0,22,0,4010.62,0.0,0.0,261,normal
10.0.1.14,192.168.0.1,0,0,1,0.208906,98.0,43,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,86,normal
10.0.2.22,192.168.0.1,50798,8000,6,0.055201,7206.47,259,0,0,0,7139.8,248,0,0,1,138,0,1,22,0,4292.14,0.0,0.0,259,normal
10.0.2.23,192.168.0.1,47992,8000,6,0.050774,1418.41,364,0,0,0,1351.07,333,0,0,51,125,0,0,61,0,7262.95,0.0,0.0,364,normal
10.0.1.15,192.168.0.1,39794,8000,6,0.012378,117.25,1619,0,0,0,49.59,1449,0,0,327,493,0,0,337,0,8993.24,0.0,0.0,1619,normal
10.0.1.13,192.168.0.1,60216,8000,6,0.014236,4665.27,1361,0,0,0,4598.36,1283,0,0,72,658,0,0,155,0,5108.13,0.0,0.0,1361,normal
10.0.1.13,192.168.0.2,44020,3306,6,0.065613,77.35,296,0,0,0,9.24,256,0,0,76,38,0,0,78,0,11360.27,0.0,0.0,296,normal
10.0.3.33,192.168.0.1,0,0,1,0.258957,98.0,37,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.05,73,normal
10.0.3.31,192.168.0.1,47438,8000,6,0.073114,123.07,238,0,0,0,55.54,210,0,0,42,67,0,8,50,0,9075.81,0.0,0.0,238,normal
10.0.1.15,192.168.0.2,49018,3306,6,0.098212,77.6,182,0,0,0,9.49,158,0,0,47,24,0,0,48,0,11373.54,0.0,0.0,182,normal
10.0.1.16,192.168.0.1,40856,8000,6,0.332919,5441.99,67,0,0,0,5375.39,64,0,0,1,29,0,0,5,0,4544.79,0.0,0.0,67,normal
10.0.2.25,192.168.0.2,60824,3306,6,0.030481,77.17,656,0,0,0,9.11,570,0,0,167,83,0,0,169,0,11109.26,0.0,0.0,656,normal
10.0.2.25,192.168.0.1,58174,8000,6,0.143098,149.27,109,0,0,0,81.8,99,0,0,19,30,0,0,20,0,7938.32,0.0,0.0,109,normal
10.0.3.35,192.168.0.2,56722,3306,6,0.508127,75.68,19,0,0,0,7.58,16,0,0,5,2,0,0,5,0,11319.68,0.0,0.0,19,normal
10.0.3.33,192.168.0.2,34232,3306,6,0.642977,80.0,12,0,0,0,12.0,10,0,0,3,2,0,0,3,0,10739.58,0.0,0.0,12,normal
10.0.1.11,192.168.0.1,55796,8000,6,0.000348,123.37,4674,0,0,0,54.93,3559,0,0,1517,1088,0,0,1424,0,13030.34,0.0,0.0,4674,malicious
10.0.3.32,192.168.0.1,49292,8000,6,0.019741,1744.58,1005,0,0,0,1677.29,924,0,0,136,355,0,0,162,0,7030.41,0.0,0.0,1005,normal
10.0.3.32,192.168.0.2,45204,3306,6,0.200574,77.62,53,0,0,0,9.51,46,0,0,14,7,0,0,14,0,11391.3,0.0,0.0,53,normal
10.0.1.12,192.168.0.1,39530,8000,6,0.058029,4012.98,328,0,0,0,3946.25,306,0,0,11,153,0,4,36,0,4803.89,0.0,0.0,328,normal
10.0.3.33,192.168.0.2,0,0,1,0.335668,98.0,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,56,normal
10.0.3.31,192.168.0.2,45920,3306,6,0.148687,77.69,128,0,0,0,9.56,111,0,0,33,17,0,0,34,0,11454.39,0.0,0.0,128,normal
10.0.1.14,192.168.0.2,0,0,1,0.536105,98.0,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,36,normal
10.0.3.34,192.168.0.2,41776,3306,6,0.321571,76.81,57,0,0,0,8.84,50,0,0,14,7,0,0,14,0,10597.74,0.0,0.0,57,normal
10.0.3.35,192.168.0.1,48018,8000,6,0.036764,4267.9,541,0,0,0,4201.05,512,0,0,28,242,0,0,58,0,4844.89,0.0,0.0,541,normal
10.0.1.14,192.168.0.1,39678,8000,6,0.260374,116.35,94,0,0,0,48.99,79,0,0,13,24,0,9,22,0,10098.81,0.0,0.0,94,normal
10.0.2.22,192.168.0.2,55806,3306,6,0.482672,77.0,40,0,0,0,9.0,35,0,0,10,5,0,0,10,0,10785.5,0.0,0.0,40,normal
10.0.3.33,192.168.0.1,35642,8000,6,0.232164,142.13,68,0,0,0,74.49,61,0,0,12,19,0,2,14,0,8897.0,0.0,0.0,68,normal
10.0.3.36,192.168.0.2,0,0,1,4.440001,98.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,4,normal
10.0.2.23,192.168.0.2,43046,3306,6,0.066342,77.33,303,0,0,0,9.27,264,0,0,78,39,0,0,78,0,11103.4,0.0,0.0,303,normal
10.0.2.21,192.168.0.2,45322,3306,6,0.056271,77.61,345,0,0,0,9.69,293,0,0,83,52,0,6,92,0,11497.49,0.0,0.0,345,normal
10.0.2.21,192.168.0.1,51242,8000,6,0.033503,128.28,584,0,0,0,60.69,526,0,0,113,171,0,0,116,0,8586.6,0.0,0.0,584,normal
10.0.2.24,192.168.0.1,38726,8000,6,0.023632,4413.41,792,0,0,0,4346.52,747,0,0,38,369,0,2,88,0,4924.51,0.0,0.0,792,normal
10.0.2.24,192.168.0.2,55346,3306,6,0.093833,77.0,176,0,0,0,9.0,154,0,0,44,22,0,0,44,0,10785.5,0.0,0.0,176,normal
10.0.2.26,192.168.0.1,45708,8000,6,0.057903,129.8,334,0,0,0,62.27,302,0,0,62,94,0,0,64,0,8286.37,0.0,0.0,334,normal
10.0.3.36,192.168.0.1,0,0,1,0.906423,98.0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,16,normal
